round_num,venue,date,year,team_1_team_name,team_1_q1_goals,team_1_q1_behinds,team_1_q2_goals,team_1_q2_behinds,team_1_q3_goals,team_1_q3_behinds,team_1_final_goals,team_1_final_behinds,team_2_team_name,team_2_q1_goals,team_2_q1_behinds,team_2_q2_goals,team_2_q2_behinds,team_2_q3_goals,team_2_q3_behinds,team_2_final_goals,team_2_final_behinds
19,Subiaco,2004-08-06 18:40,2004,Fremantle,2.0,1.0,2.0,5.0,7.0,7.0,11.0,7.0,Collingwood,3.0,9.0,4.0,14.0,10.0,17.0,14.0,22.0
19,York Park,2004-08-07 13:10,2004,St Kilda,6.0,1.0,9.0,5.0,11.0,5.0,14.0,7.0,Adelaide,2.0,0.0,7.0,1.0,9.0,4.0,10.0,8.0
19,M.C.G.,2004-08-07 14:10,2004,Essendon,2.0,3.0,3.0,6.0,6.0,8.0,8.0,9.0,Carlton,2.0,4.0,5.0,6.0,7.0,10.0,10.0,14.0
19,Docklands,2004-08-07 19:10,2004,Western Bulldogs,3.0,2.0,8.0,4.0,12.0,7.0,16.0,13.0,Hawthorn,5.0,1.0,11.0,3.0,15.0,3.0,19.0,6.0
19,S.C.G.,2004-08-07 19:10,2004,Sydney,5.0,2.0,9.0,3.0,16.0,4.0,18.0,4.0,Kangaroos,2.0,4.0,3.0,10.0,8.0,12.0,17.0,16.0
19,Gabba,2004-08-08 13:10,2004,Brisbane Lions,2.0,1.0,6.0,6.0,8.0,7.0,10.0,13.0,West Coast,4.0,6.0,8.0,9.0,10.0,14.0,12.0,15.0
19,M.C.G.,2004-08-08 14:10,2004,Richmond,3.0,2.0,4.0,9.0,7.0,14.0,11.0,17.0,Geelong,5.0,4.0,7.0,10.0,11.0,13.0,16.0,18.0
19,Football Park,2004-08-08 14:10,2004,Port Adelaide,5.0,2.0,7.0,7.0,11.0,12.0,18.0,17.0,Melbourne,1.0,6.0,3.0,9.0,4.0,14.0,6.0,16.0
20,M.C.G.,2004-08-13 19:40,2004,Essendon,9.0,2.0,11.0,5.0,14.0,8.0,18.0,13.0,Collingwood,2.0,4.0,5.0,6.0,10.0,8.0,13.0,9.0
20,Kardinia Park,2004-08-14 14:10,2004,Geelong,1.0,9.0,3.0,11.0,8.0,15.0,9.0,21.0,Fremantle,0.0,1.0,3.0,2.0,3.0,4.0,3.0,7.0
20,M.C.G.,2004-08-14 14:10,2004,Hawthorn,2.0,3.0,2.0,3.0,6.0,4.0,6.0,7.0,Brisbane Lions,2.0,5.0,3.0,12.0,6.0,14.0,8.0,18.0
20,Docklands,2004-08-14 19:10,2004,Melbourne,0.0,1.0,3.0,2.0,6.0,4.0,7.0,4.0,Sydney,3.0,3.0,7.0,7.0,10.0,7.0,10.0,7.0
20,Marrara Oval,2004-08-14 19:10,2004,Western Bulldogs,3.0,3.0,5.0,7.0,6.0,7.0,9.0,7.0,Port Adelaide,5.0,2.0,10.0,5.0,18.0,6.0,23.0,9.0
20,Football Park,2004-08-15 12:40,2004,Adelaide,3.0,2.0,8.0,5.0,14.0,8.0,21.0,12.0,Richmond,5.0,1.0,7.0,5.0,13.0,6.0,13.0,8.0
20,Docklands,2004-08-15 14:10,2004,Kangaroos,7.0,0.0,11.0,1.0,12.0,3.0,15.0,6.0,St Kilda,5.0,2.0,10.0,5.0,15.0,7.0,23.0,9.0
20,Subiaco,2004-08-15 14:10,2004,West Coast,3.0,3.0,7.0,8.0,12.0,15.0,15.0,21.0,Carlton,0.0,5.0,2.0,6.0,2.0,7.0,6.0,13.0
21,M.C.G.,2004-08-20 19:40,2004,Collingwood,3.0,3.0,4.0,8.0,5.0,12.0,9.0,16.0,Port Adelaide,2.0,2.0,9.0,7.0,13.0,10.0,16.0,11.0
21,Princes Park,2004-08-21 14:10,2004,Carlton,2.0,0.0,7.0,3.0,12.0,7.0,14.0,9.0,Melbourne,3.0,7.0,4.0,9.0,6.0,11.0,8.0,14.0
21,Football Park,2004-08-21 14:10,2004,Adelaide,3.0,7.0,8.0,13.0,12.0,14.0,15.0,19.0,Geelong,4.0,3.0,6.0,7.0,10.0,11.0,12.0,15.0
21,Docklands,2004-08-21 19:10,2004,Western Bulldogs,8.0,1.0,12.0,5.0,20.0,8.0,21.0,10.0,Kangaroos,4.0,6.0,8.0,10.0,11.0,13.0,15.0,16.0
21,Stadium Australia,2004-08-21 19:20,2004,Sydney,2.0,2.0,10.0,2.0,15.0,6.0,17.0,8.0,Essendon,3.0,9.0,6.0,11.0,11.0,15.0,12.0,18.0
21,Gabba,2004-08-22 13:10,2004,Brisbane Lions,2.0,2.0,10.0,3.0,15.0,8.0,20.0,10.0,St Kilda,5.0,1.0,6.0,3.0,9.0,4.0,13.0,7.0
21,M.C.G.,2004-08-22 14:10,2004,Hawthorn,7.0,4.0,9.0,6.0,13.0,10.0,16.0,13.0,Richmond,3.0,3.0,7.0,5.0,9.0,7.0,13.0,8.0
21,Subiaco,2004-08-22 14:10,2004,Fremantle,2.0,2.0,3.0,4.0,5.0,8.0,6.0,9.0,West Coast,5.0,1.0,7.0,10.0,9.0,14.0,13.0,15.0
22,M.C.G.,2004-08-27 19:40,2004,Collingwood,5.0,3.0,10.0,5.0,11.0,8.0,16.0,11.0,Carlton,3.0,2.0,7.0,4.0,12.0,6.0,17.0,6.0
22,M.C.G.,2004-08-28 14:10,2004,Richmond,4.0,4.0,4.0,7.0,5.0,8.0,6.0,8.0,Sydney,3.0,2.0,6.0,7.0,10.0,10.0,16.0,12.0
22,Subiaco,2004-08-28 14:10,2004,West Coast,2.0,5.0,6.0,8.0,10.0,11.0,15.0,17.0,Melbourne,2.0,2.0,4.0,7.0,6.0,7.0,10.0,7.0
22,Docklands,2004-08-28 19:10,2004,St Kilda,4.0,1.0,9.0,5.0,12.0,7.0,17.0,10.0,Fremantle,3.0,3.0,5.0,6.0,8.0,9.0,12.0,11.0
22,Gabba,2004-08-28 19:10,2004,Brisbane Lions,6.0,1.0,10.0,5.0,19.0,10.0,26.0,14.0,Kangaroos,3.0,1.0,6.0,2.0,7.0,3.0,9.0,3.0
22,Football Park,2004-08-29 12:40,2004,Adelaide,2.0,1.0,4.0,2.0,8.0,5.0,9.0,6.0,Port Adelaide,5.0,2.0,8.0,6.0,11.0,10.0,12.0,13.0
22,Docklands,2004-08-29 14:10,2004,Essendon,4.0,3.0,7.0,6.0,12.0,7.0,17.0,11.0,Western Bulldogs,3.0,3.0,6.0,3.0,9.0,6.0,14.0,12.0
22,Kardinia Park,2004-08-29 14:10,2004,Geelong,2.0,5.0,7.0,12.0,11.0,15.0,17.0,21.0,Hawthorn,5.0,2.0,5.0,2.0,7.0,3.0,9.0,4.0
Qualifying Final,Gabba,2004-09-03 19:30,2004,Brisbane Lions,6.0,3.0,11.0,8.0,17.0,9.0,23.0,11.0,St Kilda,3.0,2.0,4.0,4.0,6.0,7.0,10.0,9.0
Elimination Final,M.C.G.,2004-09-04 14:30,2004,Melbourne,5.0,2.0,6.0,5.0,13.0,6.0,15.0,9.0,Essendon,5.0,2.0,11.0,6.0,11.0,10.0,15.0,14.0
Elimination Final,Stadium Australia,2004-09-04 19:30,2004,Sydney,2.0,2.0,7.0,5.0,9.0,8.0,11.0,9.0,West Coast,2.0,5.0,2.0,5.0,4.0,8.0,4.0,10.0
Qualifying Final,Football Park,2004-09-05 14:00,2004,Port Adelaide,5.0,2.0,11.0,4.0,13.0,7.0,18.0,9.0,Geelong,2.0,2.0,3.0,5.0,7.0,6.0,9.0,8.0
Semi Final,M.C.G.,2004-09-10 19:30,2004,St Kilda,1.0,4.0,5.0,6.0,10.0,9.0,16.0,11.0,Sydney,2.0,3.0,4.0,4.0,7.0,4.0,8.0,8.0
Semi Final,M.C.G.,2004-09-11 19:30,2004,Geelong,2.0,5.0,5.0,8.0,9.0,11.0,10.0,14.0,Essendon,0.0,4.0,1.0,6.0,4.0,8.0,9.0,10.0
Preliminary Final,Football Park,2004-09-17 19:30,2004,Port Adelaide,4.0,0.0,8.0,3.0,10.0,8.0,14.0,10.0,St Kilda,4.0,5.0,7.0,5.0,10.0,9.0,13.0,10.0
Preliminary Final,M.C.G.,2004-09-18 19:30,2004,Brisbane Lions,3.0,3.0,6.0,4.0,9.0,10.0,12.0,12.0,Geelong,3.0,5.0,5.0,8.0,8.0,12.0,10.0,15.0
Grand Final,M.C.G.,2004-09-25 14:30,2004,Port Adelaide,4.0,5.0,6.0,6.0,12.0,8.0,17.0,11.0,Brisbane Lions,2.0,2.0,6.0,7.0,9.0,9.0,10.0,13.0
1,Gabba,2005-03-24 19:45,2005,Brisbane Lions,4.0,1.0,10.0,5.0,14.0,5.0,18.0,8.0,St Kilda,2.0,4.0,6.0,6.0,12.0,11.0,13.0,15.0
1,Docklands,2005-03-26 14:15,2005,Kangaroos,3.0,4.0,6.0,6.0,10.0,7.0,16.0,9.0,Carlton,3.0,5.0,5.0,8.0,7.0,10.0,12.0,13.0
1,M.C.G.,2005-03-26 19:20,2005,Melbourne,3.0,2.0,9.0,8.0,12.0,11.0,15.0,13.0,Essendon,3.0,4.0,6.0,6.0,6.0,8.0,8.0,9.0
1,Subiaco,2005-03-26 17:45,2005,Fremantle,4.0,3.0,6.0,5.0,10.0,9.0,13.0,10.0,Port Adelaide,2.0,1.0,5.0,5.0,6.0,6.0,7.0,11.0
1,S.C.G.,2005-03-27 13:15,2005,Sydney,4.0,1.0,9.0,4.0,12.0,8.0,18.0,10.0,Hawthorn,2.0,1.0,3.0,4.0,4.0,6.0,8.0,7.0
1,M.C.G.,2005-03-27 14:15,2005,Richmond,4.0,3.0,6.0,5.0,9.0,6.0,15.0,8.0,Geelong,6.0,2.0,12.0,6.0,19.0,10.0,25.0,10.0
1,Football Park,2005-03-27 14:45,2005,Adelaide,3.0,3.0,5.0,7.0,7.0,9.0,7.0,11.0,West Coast,1.0,1.0,3.0,4.0,6.0,5.0,9.0,10.0
1,M.C.G.,2005-03-28 14:15,2005,Collingwood,5.0,4.0,9.0,7.0,11.0,11.0,11.0,14.0,Western Bulldogs,3.0,7.0,8.0,7.0,9.0,14.0,16.0,16.0
2,M.C.G.,2005-04-01 19:40,2005,Carlton,5.0,2.0,6.0,7.0,9.0,11.0,16.0,14.0,Essendon,4.0,1.0,9.0,2.0,15.0,3.0,17.0,4.0
2,Docklands,2005-04-02 14:10,2005,Western Bulldogs,1.0,4.0,6.0,8.0,10.0,15.0,15.0,21.0,Melbourne,6.0,4.0,12.0,9.0,17.0,12.0,20.0,17.0
2,Manuka Oval,2005-04-02 14:10,2005,Kangaroos,2.0,5.0,4.0,8.0,7.0,9.0,12.0,10.0,Sydney,2.0,5.0,4.0,11.0,7.0,14.0,7.0,17.0
2,Subiaco,2005-04-02 17:40,2005,West Coast,3.0,2.0,5.0,6.0,9.0,9.0,12.0,12.0,Geelong,1.0,6.0,4.0,9.0,6.0,11.0,8.0,14.0
2,Football Park,2005-04-02 19:10,2005,Port Adelaide,3.0,0.0,4.0,4.0,9.0,8.0,11.0,9.0,Brisbane Lions,3.0,4.0,4.0,4.0,5.0,5.0,11.0,7.0
2,York Park,2005-04-03 13:10,2005,St Kilda,1.0,0.0,5.0,4.0,6.0,6.0,8.0,11.0,Fremantle,1.0,3.0,6.0,3.0,7.0,7.0,8.0,10.0
2,Docklands,2005-04-03 14:10,2005,Collingwood,2.0,5.0,3.0,6.0,7.0,11.0,10.0,15.0,Adelaide,4.0,5.0,5.0,6.0,8.0,8.0,12.0,9.0
2,M.C.G.,2005-04-03 14:10,2005,Hawthorn,2.0,3.0,7.0,7.0,10.0,13.0,12.0,17.0,Richmond,4.0,2.0,9.0,5.0,12.0,5.0,16.0,7.0
3,M.C.G.,2005-04-08 19:40,2005,Melbourne,6.0,2.0,11.0,4.0,14.0,5.0,18.0,6.0,Geelong,1.0,5.0,5.0,8.0,6.0,11.0,8.0,18.0
3,M.C.G.,2005-04-09 14:10,2005,Carlton,3.0,4.0,8.0,6.0,14.0,9.0,16.0,12.0,Collingwood,3.0,1.0,5.0,7.0,14.0,8.0,20.0,8.0
3,Docklands,2005-04-09 14:10,2005,St Kilda,3.0,3.0,7.0,5.0,12.0,7.0,14.0,9.0,Kangaroos,2.0,2.0,6.0,3.0,10.0,7.0,15.0,10.0
3,Gabba,2005-04-09 19:10,2005,Brisbane Lions,1.0,5.0,4.0,10.0,10.0,14.0,11.0,15.0,Sydney,1.0,3.0,2.0,4.0,6.0,6.0,13.0,9.0
3,Subiaco,2005-04-09 17:40,2005,Fremantle,2.0,4.0,7.0,6.0,9.0,7.0,12.0,8.0,West Coast,2.0,4.0,3.0,9.0,7.0,14.0,12.0,16.0
3,Football Park,2005-04-10 12:40,2005,Adelaide,3.0,2.0,9.0,5.0,13.0,13.0,18.0,16.0,Port Adelaide,1.0,1.0,5.0,2.0,7.0,5.0,8.0,8.0
3,M.C.G.,2005-04-10 14:10,2005,Essendon,1.0,6.0,5.0,10.0,7.0,14.0,10.0,17.0,Hawthorn,1.0,1.0,1.0,4.0,7.0,8.0,11.0,9.0
3,Docklands,2005-04-10 14:10,2005,Western Bulldogs,3.0,1.0,6.0,7.0,8.0,14.0,11.0,18.0,Richmond,3.0,4.0,5.0,9.0,7.0,14.0,12.0,16.0
4,M.C.G.,2005-04-15 19:40,2005,Kangaroos,4.0,4.0,7.0,5.0,11.0,6.0,14.0,9.0,Collingwood,5.0,3.0,8.0,5.0,10.0,6.0,13.0,12.0
4,M.C.G.,2005-04-16 14:10,2005,Hawthorn,4.0,2.0,10.0,4.0,14.0,5.0,18.0,7.0,Brisbane Lions,4.0,0.0,5.0,3.0,6.0,7.0,10.0,9.0
4,Subiaco,2005-04-16 14:10,2005,West Coast,6.0,4.0,9.0,9.0,14.0,14.0,21.0,17.0,Western Bulldogs,4.0,1.0,7.0,2.0,11.0,4.0,17.0,5.0
4,Docklands,2005-04-16 19:10,2005,Geelong,3.0,4.0,5.0,10.0,12.0,15.0,19.0,17.0,Essendon,3.0,1.0,5.0,5.0,9.0,6.0,11.0,9.0
4,Football Park,2005-04-16 19:10,2005,Port Adelaide,6.0,3.0,11.0,6.0,13.0,9.0,15.0,19.0,Carlton,3.0,2.0,8.0,5.0,12.0,11.0,16.0,13.0
4,S.C.G.,2005-04-17 13:10,2005,Sydney,4.0,2.0,7.0,5.0,9.0,8.0,11.0,13.0,Adelaide,4.0,3.0,6.0,5.0,10.0,11.0,18.0,12.0
4,M.C.G.,2005-04-17 14:10,2005,Richmond,5.0,5.0,7.0,7.0,13.0,9.0,14.0,16.0,Fremantle,1.0,4.0,4.0,5.0,4.0,6.0,7.0,10.0
4,Docklands,2005-04-17 14:10,2005,St Kilda,7.0,2.0,9.0,4.0,16.0,9.0,23.0,13.0,Melbourne,5.0,6.0,9.0,11.0,13.0,13.0,15.0,14.0
5,Football Park,2005-04-22 20:10,2005,Port Adelaide,3.0,1.0,8.0,1.0,12.0,5.0,15.0,5.0,Geelong,3.0,4.0,7.0,4.0,11.0,6.0,15.0,9.0
5,M.C.G.,2005-04-23 14:15,2005,Kangaroos,3.0,4.0,9.0,8.0,12.0,11.0,16.0,12.0,Hawthorn,3.0,3.0,4.0,5.0,11.0,6.0,13.0,11.0
5,Subiaco,2005-04-23 14:15,2005,Fremantle,3.0,3.0,9.0,7.0,12.0,9.0,15.0,13.0,Carlton,4.0,3.0,5.0,7.0,7.0,13.0,11.0,18.0
5,Docklands,2005-04-23 19:15,2005,Western Bulldogs,2.0,4.0,6.0,8.0,15.0,9.0,21.0,14.0,Adelaide,4.0,3.0,9.0,9.0,10.0,10.0,16.0,13.0
5,S.C.G.,2005-04-23 19:20,2005,Sydney,2.0,5.0,3.0,10.0,6.0,12.0,7.0,18.0,Melbourne,4.0,5.0,6.0,6.0,10.0,10.0,14.0,10.0
5,Gabba,2005-04-24 13:15,2005,Brisbane Lions,3.0,2.0,6.0,3.0,8.0,10.0,12.0,12.0,West Coast,4.0,4.0,13.0,9.0,17.0,14.0,23.0,19.0
5,Docklands,2005-04-24 17:15,2005,St Kilda,8.0,2.0,13.0,5.0,18.0,11.0,22.0,15.0,Richmond,3.0,4.0,5.0,8.0,8.0,10.0,11.0,13.0
5,M.C.G.,2005-04-25 14:15,2005,Essendon,2.0,8.0,5.0,9.0,7.0,14.0,11.0,17.0,Collingwood,2.0,1.0,4.0,4.0,5.0,7.0,10.0,9.0
6,Docklands,2005-04-29 19:40,2005,Carlton,1.0,2.0,4.0,5.0,7.0,8.0,13.0,11.0,Hawthorn,4.0,4.0,6.0,7.0,10.0,8.0,12.0,11.0
6,M.C.G.,2005-04-30 14:10,2005,Melbourne,5.0,4.0,8.0,7.0,15.0,8.0,20.0,9.0,Fremantle,7.0,4.0,11.0,7.0,16.0,9.0,22.0,11.0
6,Football Park,2005-04-30 14:10,2005,Adelaide,3.0,6.0,7.0,7.0,9.0,13.0,10.0,14.0,Kangaroos,2.0,0.0,6.0,0.0,7.0,1.0,10.0,4.0
6,Docklands,2005-04-30 19:10,2005,Essendon,3.0,2.0,6.0,6.0,11.0,14.0,12.0,16.0,Brisbane Lions,7.0,0.0,13.0,3.0,19.0,6.0,21.0,10.0
6,Subiaco,2005-04-30 17:40,2005,West Coast,1.0,2.0,7.0,5.0,12.0,10.0,15.0,14.0,Sydney,1.0,6.0,4.0,6.0,6.0,9.0,8.0,11.0
6,Kardinia Park,2005-05-01 13:10,2005,Geelong,6.0,4.0,8.0,8.0,12.0,11.0,16.0,12.0,Western Bulldogs,4.0,0.0,7.0,3.0,9.0,4.0,11.0,7.0
6,M.C.G.,2005-05-01 14:10,2005,Collingwood,2.0,5.0,6.0,6.0,8.0,11.0,10.0,11.0,St Kilda,1.0,4.0,8.0,7.0,12.0,9.0,16.0,13.0
6,Docklands,2005-05-01 14:10,2005,Richmond,1.0,2.0,7.0,4.0,13.0,7.0,19.0,9.0,Port Adelaide,4.0,4.0,6.0,8.0,6.0,10.0,9.0,13.0
7,M.C.G.,2005-05-06 19:40,2005,Melbourne,3.0,2.0,5.0,5.0,7.0,7.0,11.0,12.0,Adelaide,2.0,4.0,5.0,7.0,6.0,11.0,7.0,12.0
7,M.C.G.,2005-05-07 14:10,2005,Richmond,7.0,4.0,13.0,8.0,19.0,11.0,23.0,13.0,Carlton,0.0,2.0,1.0,3.0,5.0,3.0,10.0,6.0
7,Docklands,2005-05-07 14:10,2005,Geelong,4.0,1.0,7.0,5.0,11.0,8.0,18.0,11.0,St Kilda,5.0,2.0,10.0,6.0,13.0,9.0,15.0,11.0
7,Stadium Australia,2005-05-07 19:10,2005,Sydney,3.0,5.0,7.0,8.0,9.0,11.0,13.0,16.0,Essendon,4.0,0.0,10.0,1.0,13.0,3.0,14.0,4.0
7,Gabba,2005-05-07 19:10,2005,Brisbane Lions,1.0,3.0,5.0,8.0,9.0,13.0,12.0,15.0,Western Bulldogs,3.0,3.0,9.0,9.0,10.0,16.0,15.0,20.0
7,York Park,2005-05-08 13:10,2005,Hawthorn,3.0,3.0,5.0,3.0,8.0,3.0,12.0,5.0,West Coast,2.0,5.0,7.0,7.0,10.0,8.0,14.0,12.0
7,Football Park,2005-05-08 14:40,2005,Port Adelaide,4.0,2.0,12.0,4.0,15.0,8.0,18.0,11.0,Kangaroos,2.0,5.0,3.0,9.0,8.0,11.0,10.0,12.0
7,Subiaco,2005-05-08 14:40,2005,Fremantle,9.0,2.0,15.0,5.0,22.0,8.0,28.0,12.0,Collingwood,0.0,3.0,4.0,6.0,7.0,8.0,10.0,8.0
8,Docklands,2005-05-13 19:40,2005,Carlton,0.0,5.0,6.0,10.0,9.0,12.0,10.0,13.0,Geelong,6.0,3.0,10.0,5.0,15.0,9.0,22.0,11.0
8,M.C.G.,2005-05-14 14:10,2005,Hawthorn,7.0,4.0,9.0,7.0,13.0,12.0,19.0,14.0,Melbourne,1.0,1.0,7.0,4.0,10.0,7.0,13.0,11.0
8,Subiaco,2005-05-14 14:10,2005,West Coast,4.0,3.0,9.0,5.0,11.0,7.0,13.0,10.0,St Kilda,1.0,2.0,2.0,4.0,4.0,7.0,7.0,10.0
8,Docklands,2005-05-14 19:10,2005,Kangaroos,3.0,5.0,8.0,9.0,10.0,12.0,13.0,14.0,Western Bulldogs,3.0,3.0,7.0,4.0,14.0,6.0,18.0,10.0
8,Football Park,2005-05-14 19:10,2005,Adelaide,1.0,2.0,1.0,5.0,5.0,11.0,8.0,15.0,Brisbane Lions,2.0,0.0,7.0,1.0,10.0,3.0,11.0,6.0
8,S.C.G.,2005-05-15 13:10,2005,Sydney,2.0,4.0,3.0,8.0,6.0,12.0,9.0,15.0,Port Adelaide,1.0,2.0,2.0,6.0,4.0,8.0,6.0,9.0
8,M.C.G.,2005-05-15 14:10,2005,Collingwood,4.0,1.0,6.0,5.0,7.0,8.0,8.0,10.0,Richmond,2.0,1.0,4.0,4.0,5.0,10.0,13.0,15.0
8,Docklands,2005-05-15 14:10,2005,Essendon,5.0,3.0,7.0,8.0,10.0,11.0,17.0,15.0,Fremantle,2.0,4.0,4.0,8.0,10.0,12.0,11.0,16.0
9,Docklands,2005-05-20 19:40,2005,St Kilda,5.0,2.0,5.0,4.0,8.0,6.0,8.0,9.0,Adelaide,1.0,2.0,7.0,3.0,13.0,7.0,15.0,13.0
9,Princes Park,2005-05-21 14:10,2005,Carlton,2.0,2.0,7.0,4.0,7.0,8.0,13.0,14.0,Melbourne,4.0,7.0,10.0,13.0,15.0,17.0,15.0,20.0
9,M.C.G.,2005-05-21 14:10,2005,Collingwood,3.0,1.0,9.0,3.0,11.0,7.0,18.0,10.0,West Coast,5.0,1.0,7.0,2.0,13.0,3.0,15.0,5.0
9,Gabba,2005-05-21 19:10,2005,Brisbane Lions,6.0,5.0,8.0,5.0,10.0,9.0,12.0,11.0,Richmond,4.0,5.0,7.0,9.0,9.0,13.0,12.0,15.0
9,Football Park,2005-05-21 19:10,2005,Port Adelaide,0.0,3.0,4.0,8.0,7.0,13.0,12.0,13.0,Essendon,3.0,4.0,4.0,6.0,8.0,10.0,9.0,12.0
9,S.C.G.,2005-05-22 13:10,2005,Western Bulldogs,4.0,3.0,5.0,7.0,7.0,12.0,10.0,16.0,Sydney,1.0,4.0,5.0,7.0,11.0,9.0,13.0,11.0
9,Kardinia Park,2005-05-22 14:10,2005,Geelong,6.0,6.0,8.0,8.0,15.0,12.0,22.0,14.0,Kangaroos,1.0,5.0,4.0,8.0,7.0,12.0,8.0,13.0
9,Subiaco,2005-05-22 14:40,2005,Fremantle,5.0,3.0,8.0,6.0,8.0,8.0,10.0,10.0,Hawthorn,5.0,6.0,10.0,9.0,15.0,12.0,18.0,16.0
10,Docklands,2005-05-27 19:40,2005,Melbourne,7.0,2.0,13.0,2.0,15.0,8.0,20.0,11.0,Richmond,5.0,3.0,8.0,5.0,10.0,7.0,11.0,8.0
10,M.C.G.,2005-05-28 14:10,2005,Hawthorn,2.0,3.0,7.0,5.0,11.0,7.0,12.0,8.0,Collingwood,6.0,1.0,8.0,3.0,12.0,3.0,17.0,6.0
10,Kardinia Park,2005-05-28 14:10,2005,Geelong,3.0,5.0,7.0,8.0,9.0,11.0,11.0,16.0,Fremantle,5.0,2.0,7.0,5.0,11.0,7.0,14.0,7.0
10,Gabba,2005-05-28 19:10,2005,Brisbane Lions,2.0,6.0,5.0,9.0,8.0,11.0,13.0,15.0,Kangaroos,6.0,1.0,7.0,5.0,12.0,7.0,17.0,10.0
10,Docklands,2005-05-28 19:10,2005,St Kilda,4.0,1.0,5.0,6.0,9.0,8.0,15.0,11.0,Sydney,1.0,0.0,3.0,1.0,6.0,6.0,8.0,10.0
10,Football Park,2005-05-29 12:40,2005,Adelaide,2.0,6.0,5.0,11.0,6.0,15.0,9.0,17.0,Carlton,4.0,1.0,6.0,4.0,7.0,7.0,8.0,9.0
10,Docklands,2005-05-29 14:10,2005,Essendon,7.0,1.0,11.0,3.0,17.0,8.0,21.0,11.0,Western Bulldogs,3.0,1.0,6.0,1.0,11.0,5.0,17.0,8.0
10,Subiaco,2005-05-29 14:40,2005,West Coast,4.0,4.0,10.0,8.0,19.0,12.0,27.0,17.0,Port Adelaide,2.0,2.0,5.0,4.0,8.0,8.0,9.0,8.0
11,Docklands,2005-06-03 19:40,2005,Collingwood,5.0,2.0,11.0,6.0,14.0,11.0,18.0,13.0,Geelong,3.0,3.0,4.0,5.0,9.0,10.0,14.0,12.0
11,Docklands,2005-06-04 14:10,2005,Carlton,2.0,1.0,5.0,3.0,11.0,7.0,14.0,7.0,Sydney,6.0,1.0,8.0,4.0,12.0,6.0,18.0,8.0
11,M.C.G.,2005-06-04 14:10,2005,Richmond,3.0,4.0,3.0,7.0,8.0,10.0,15.0,13.0,West Coast,5.0,3.0,8.0,8.0,11.0,12.0,15.0,15.0
11,Subiaco,2005-06-04 17:40,2005,Fremantle,4.0,2.0,6.0,6.0,7.0,6.0,10.0,7.0,Brisbane Lions,2.0,2.0,7.0,8.0,10.0,11.0,15.0,16.0
11,Football Park,2005-06-04 19:10,2005,Adelaide,7.0,2.0,10.0,3.0,17.0,6.0,24.0,7.0,Essendon,2.0,1.0,7.0,4.0,7.0,5.0,9.0,9.0
11,Manuka Oval,2005-06-05 13:10,2005,Kangaroos,3.0,6.0,4.0,7.0,6.0,9.0,11.0,14.0,Melbourne,3.0,4.0,6.0,8.0,12.0,11.0,17.0,14.0
11,York Park,2005-06-05 13:10,2005,St Kilda,3.0,2.0,6.0,6.0,10.0,11.0,11.0,15.0,Port Adelaide,7.0,3.0,13.0,4.0,15.0,5.0,16.0,8.0
11,Docklands,2005-06-05 14:10,2005,Western Bulldogs,5.0,1.0,10.0,5.0,14.0,9.0,17.0,9.0,Hawthorn,2.0,1.0,6.0,4.0,9.0,7.0,13.0,11.0
12,Subiaco,2005-06-10 18:40,2005,West Coast,2.0,1.0,7.0,5.0,9.0,10.0,15.0,16.0,Essendon,3.0,3.0,6.0,6.0,8.0,8.0,12.0,10.0
12,M.C.G.,2005-06-11 14:10,2005,Hawthorn,1.0,3.0,4.0,4.0,5.0,4.0,8.0,6.0,St Kilda,5.0,2.0,8.0,6.0,13.0,8.0,15.0,10.0
12,Docklands,2005-06-11 19:10,2005,Carlton,3.0,3.0,8.0,4.0,10.0,7.0,12.0,10.0,Brisbane Lions,4.0,5.0,11.0,6.0,17.0,11.0,21.0,14.0
12,Football Park,2005-06-11 19:10,2005,Port Adelaide,3.0,3.0,4.0,6.0,12.0,11.0,17.0,16.0,Western Bulldogs,4.0,2.0,6.0,7.0,9.0,10.0,15.0,13.0
12,S.C.G.,2005-06-12 13:10,2005,Sydney,5.0,3.0,8.0,4.0,14.0,9.0,16.0,13.0,Fremantle,3.0,2.0,5.0,8.0,8.0,10.0,10.0,11.0
12,Kardinia Park,2005-06-12 14:10,2005,Geelong,5.0,3.0,5.0,3.0,9.0,4.0,9.0,7.0,Adelaide,2.0,1.0,4.0,6.0,7.0,6.0,8.0,9.0
12,Docklands,2005-06-12 14:10,2005,Kangaroos,4.0,1.0,7.0,4.0,14.0,6.0,17.0,7.0,Richmond,2.0,6.0,5.0,10.0,8.0,12.0,10.0,20.0
12,M.C.G.,2005-06-13 14:10,2005,Melbourne,3.0,6.0,4.0,11.0,10.0,13.0,17.0,15.0,Collingwood,3.0,5.0,6.0,8.0,8.0,9.0,10.0,12.0
13,Football Park,2005-06-17 20:10,2005,Port Adelaide,7.0,3.0,12.0,5.0,21.0,9.0,29.0,14.0,Hawthorn,3.0,1.0,8.0,5.0,8.0,8.0,10.0,11.0
13,M.C.G.,2005-06-18 14:10,2005,Melbourne,4.0,1.0,5.0,5.0,8.0,10.0,13.0,12.0,West Coast,5.0,4.0,7.0,10.0,12.0,13.0,15.0,15.0
